title,nation,polarity,subjectivity
The Rose-Tree,English,0.0023522117180205344,0.36858893557422956
The Three Orange Peris,Turkish,0.14355841518282564,0.47704759862778745
Freyja's Necklace,Scandinavian,0.2583089668615985,0.5936890838206629
The Catskill Witch,North American Native,0.00211580086580086,0.4870725108225108
The Loving Pair,Nordic,0.25636577708006286,0.4638679574393859
The Fisherman and the Draug,Norwegian,0.0484890770550721,0.46248351429272516
The Fox and the Horse,German,-0.02111473595848596,0.5507163843101344
The Seven Great Deeds of Ma-ui: How Ma-ui Won a Place for Himself in the House,Hawaiian,0.2887235449735449,0.4687169312169312
Kate Crackernuts,English,0.09535198928056063,0.6112760255617397
The Swallow and the Crow,Greek,-0.2916666666666667,0.5416666666666667
Robert Lockwood's Fate,North American Native,0.0448780487804878,0.44341463414634147
The Enchanted Ring,French,0.11155333585661452,0.5321816723046231
The Story of the Old Man Who Made the Withered Trees to Flower,Japanese,0.14757681395629618,0.4813647861655836
Why the Moon Waxes and Wanes,North American Native,0.008766534391534388,0.4539715608465609
The Girl and the Snake,Swedish,0.20023148148148148,0.4075925925925927
Princess Aubergine,Indian,0.16129732788362253,0.5442200467327376
The Weeoonibeens and the Piggiebillah,Australian Ethnic,0.02693250115580213,0.454909847434119
The Cunning Hare,North American Native,0.020904195011337865,0.42079365079365083
The Boy and the Nettles,Greek,-0.024999999999999994,0.625
A Young Thief and His Mother,Greek,0.010064935064935061,0.47483766233766234
"The Pomegranate, Apple-Tree, and Bramble",Greek,0.2625,0.6
The Guest,North American Native,0.19879744651483783,0.5005175983436854
Chandralêkhâ and the Eight Robbers,Indian,0.11608046507226838,0.4678348482118974
Charan,Korean,0.14962673557171163,0.5042992985217866
The Tale of the Pointer Tray,German,0.1600892857142857,0.4563492063492063
Charming,Scandinavian,0.17500861133262466,0.5364224006987164
The Conceited Apple Branch,Scandinavian,0.11686486511854158,0.565996062760769
How the Monkey Got Food When He Was Hungry,Brazilian,-0.1126968253968254,0.3045063492063493
Giauna the Beautiful,Chinese,0.13368856161493886,0.49858118105999505
The Sagacious Monkey and the Boar,Japanese,0.05692063492063494,0.384631746031746
"The Frost, the Sun and the Wind",Russian,-0.15156250000000002,0.4583333333333333
The Old Man and His Grandson,German,-0.07188271604938269,0.36456790123456784
How Ball-Carrier Finished His Task,North American Native,0.041412557290147936,0.46035200263179565
The Story of Kanag,Philippine,0.11959465020576131,0.5730699588477364
Kraljevitch Marko,Croatian,0.10549084340645264,0.4658360759375991
Story of the Faithless Wife and the Ungrateful Blind Man,Indian,0.07009075005042745,0.4765378050861926
The Palace of the Enchanted Moors,Portuguese,0.15549339549339541,0.5277700077700079
The Pink,German,0.18749409987727744,0.5125597092419519
A Little Cinderella,North American Native,0.0921709401709402,0.3836996891996893
The Boy Who Was Saved by Thoughts,Canadian Native,0.17004761904761925,0.5157460317460318
The Ogre of Rashomon,Japanese,0.12046876213061186,0.5157626317163891
The Wooing of Olwen,Celtic,0.17842840779909755,0.48915904784870334
The Poor Boy,Romanian,0.03325440935327302,0.5207084415584412
"The Lion, the Fox and the Stag",Greek,-0.024059934318555014,0.4818322386425835
Why Dogs Sniff,Portuguese,0.032401656314699795,0.45919024614676796
Goody Cole,North American Native,-0.12460826210826206,0.49330484330484314
Wise Folks,German,0.2071198642627214,0.49028971028971025
The Loss of Jacob Hurd,North American Native,0.1134873949579832,0.424593837535014
Little Saddleslut (Greek version of Cinderella),Greek,0.15573900531286897,0.43810125060125044
Munachar and Manachar,Celtic,0.17178030303030292,0.5289141414141414
"Simon, the Friend of Snakes",Armenian,0.2016750841750842,0.5340828924162256
Lame Molly,English,0.1117260883770318,0.597679354188788
Aegir's Feast,Nordic,0.11986780832206702,0.6221398527865407
Who Lived in the Skull?,Russian,-0.08412290421218992,0.43999811035525316
The Metal Pig,Scandinavian,0.08735727970604072,0.5124184189636086
Giufà and the Judge,Italian,0.0514957264957265,0.3978632478632479
The Three Golden Hairs: The Story of a Charcoal-Burner's Son Who Married a Princess,Czechoslovak,0.13431826820476253,0.4523164872590166
Brewery of Eggshells,Celtic,0.20586734693877548,0.5010629251700681
Skagédi And The Man-Eater,North American Native,0.027321264593991867,0.4365228818800245
The Man With His Leg Tied-Up,North American Native,0.1904509659160822,0.5789402608588657
Fishsave,Japanese,0.09184451219512196,0.4263550135501355
The Crow and Mercury,Greek,-0.06000000000000001,0.385
The Happy Family,Scandinavian,0.1996199506611683,0.5294529967159277
The Story of the King Who Would See Paradise,Indian,-0.005632002801120461,0.4725490196078431
The Goblin and the Huckster,Scandinavian,0.18389055622248904,0.4879011348128996
Handicraft Above Everything,Serbian,0.2287878787878788,0.595887445887446
The Little Cock and the Little Hen,Czechoslovak,0.07214405964405964,0.5174122174122177
The Baker's Apprentice,Italian,0.07361298292902069,0.407210242587601
On the Moon,Maori,0.25083187645687655,0.5098543123543127
The Bushy Bride,Norwegian,0.06966414353264183,0.51554504779337
"The Bat, the Birds, and the Beasts",Greek,0.3013888888888889,0.48750000000000004
The Brâhmiṇ Girl that Married a Tiger,Indian,0.14118334090709786,0.44833425015745465
He of the Little Shell,North American Native,0.07183162540584415,0.5257574404761906
Why the Codorniz Bird Received a Curse,Portuguese,0.166,0.4823333333333332
The Talkative Tortoise,Indian,0.13349430451703176,0.446928811928812
The Election of the King Bird,Nigerian,0.05785958173282115,0.4282863849765257
Why the Ratel is so Keen on Honey,South African,0.13490349288221642,0.44232062263977145
The Hunter and the Horseman,Greek,0.1371031746031746,0.5246031746031746
An Impossible Enchantment,French,0.2268125069375067,0.5531558843933844
The Gloucester Leaguers,North American Native,0.1021715167548501,0.40946869488536164
"First Born, First Wed",Swedish,0.17773571870716723,0.5191269841269842
"Manstin, the Rabbit",North American Native,0.04741993683399933,0.4969508877728056
Haamdaanee,Tanzanian,0.12028489932786814,0.465889541068112
The Gold Bread,Hungarian,0.18489783152627184,0.5497675642400414
"The Knapsack, the Hat, and the Horn",German,0.15065984940984947,0.4842226292226295
Which Was the Foolishest?,Icelandic,0.03663077731092438,0.5088737161531282
The Races,Danish,0.13373305153965528,0.4617419137466308
Why the Alvéloa Bird Received a Blessing,Portuguese,0.09744769119769119,0.46121933621933625
The Story of Ciccu,Italian,0.10441320851160506,0.4740252209727429
The Rat and the Elephant,French,0.0950878684807256,0.4178798185941043
The Friend of the Devil,Portuguese,0.2821428571428572,0.5865079365079364
Why the Stork Loves Holland,Dutch,0.12221078263841423,0.45175157079762374
The Glass Axe,Hungarian,0.09728488112416686,0.48762859605121534
The Little Mermaid,Danish,0.1833519974864965,0.5014474836248053
The Wonder-Working Lock,Croatian,0.17769558795502194,0.495960276620654
The Sunchild,Greek,0.01262951198107447,0.4043559218559218
The Windam Frogs,North American Native,0.08186274509803922,0.4645424836601307
The Phantom Drummer,North American Native,0.08703222703222704,0.459153439153439
"Sheem, the Forsaken Boy",North American Native,0.07358543657104162,0.453309279803449
The Hobomak,North American Native,0.0016435185185185183,0.37157407407407406
The Peasant and the Apple-Tree,Greek,0.0040903540903540715,0.3081807081807082
Juan Half-Bear: Part 1,North American Native,0.1441481481481481,0.474962962962963
The Dog and His Master's Dinner,French,0.26532407407407405,0.5672453703703703
The Wicked King,Portuguese,0.11665666404302769,0.5569119769119769
The Deformed of Zoar,North American Native,-0.04572746094485224,0.3935723696593261
The Devil and His Grandmother,German,0.08420402123917749,0.520934523809524
The Elf Hill,Scandinavian,0.14590407046657058,0.4160412103328772
The Willow-Wren and the Bear,German,0.13685987509758002,0.48131537861046036
The Bird of Truth,Spanish,0.10451317296678123,0.5312278405061907
The Girl who Became a Boy,Albanian,0.05678783297830911,0.4275586076181312
The Baby-Farmer,Welsh,-0.0473989898989899,0.5153535353535355
The Spendthrift and the Swallow,Greek,-0.19166666666666668,0.46818181818181814
The Little Shroud,German,-0.016666666666666666,0.5794117647058823
The Boy Who Overcame the Giants,Canadian Native,0.14128538822288822,0.5943159493284494
The Grateful Snake and the Magic Case,Albanian,0.08532196969696969,0.5085227272727273
The Flood Story,Philippine,0.14181286549707603,0.41114452798663326
The Lady and the Lion,German,0.15431305652342242,0.47079945799458006
A Niggardly Companion,Armenian,0.132881370523416,0.4921582300275482
The Farmer and the Cranes,Greek,0.03267045454545455,0.5099431818181819
Sogsogot,Philippine,0.013432539682539676,0.49158730158730146
Eating Up the Protector,Indian,0.16876326288090993,0.5683706816059757
White Feather and the Six Giants,North American Native,0.18091964285714293,0.4880504926108377
The Boy Who Could Keep a Secret,Hungarian,0.05265231753221074,0.4939249767630551
The Two Daughters,Japanese,0.051928374655647376,0.43651515151515147
She Was Good for Nothing,Scandinavian,0.12271214240461151,0.5228599600242707
Dunderberg,North American Native,0.027864583333333335,0.3895833333333334
"The Man from the North, the Girl, and the Turtle",North American Native,-0.06572666822666823,0.6368250068250066
The Old House,Nordic,0.11307477293276359,0.42868634811039913
Firrazzanu's Wife and the Queen,Italian,0.16774267399267398,0.43122710622710614
Torre Jeppe,Swedish,0.07938034188034188,0.3387820512820513
Preface,Norwegian,0.261908143939394,0.6023674242424243
The Magic Pitcher,Indian,0.07686551484230053,0.5545801690373117
Beth Gellert,Celtic,-0.007204861111111106,0.4933159722222222
The Haystack Cricket and How Things Are Different Up in the Moon Towns,North American Native,-0.009381091617933724,0.29395711500974653
The Happy Prince,Irish,0.1549829591496258,0.522254635587969
The Fire-Plume,North American Native,0.15617547908741095,0.5036553121401609
The Fool of the World and the Flying Ship,Russian,0.10690062325684854,0.45357747434822554
Good Humour,Nordic,0.1795525626636738,0.525272513494736
Brides on their Trial,German,0.15911458333333334,0.4583333333333333
The Monks at the Ferry,German,0.06995018664245359,0.4455569007263923
The Sword Gram and the Dragon Fafnir,Nordic,0.23085980284775473,0.5275648046732383
"The Sheep, the Wolf and the Stag",Greek,0.029166666666666674,0.3666666666666667
The Simpleton,Turkish,0.016117898913951535,0.3492809404463539
The Marriage of Mount Katahdin,North American Native,0.22512254901960785,0.552450980392157
The Godfather,German,-0.034047053164700226,0.41493152816682216
Wahconah Falls,North American Native,0.20036111111111116,0.48138888888888887
The Stone of the Wiseman,Danish,0.19703293367057406,0.5572897838740535
Sif's Golden Hair: How Loki Wrought Mischief in Asgard,Nordic,0.2299166882500217,0.5789411206077871
Princess of Canterbury,English,0.1779292929292929,0.4699494949494948
Prince-Half-a-Son,Indian,0.0662541999768277,0.528636890279226
The Three Princesses in the Blue Mountain,Norwegian,0.13089758977810034,0.44771571493729273
The Water of Life (Catalan Fairy Tale),Cataloanian,0.10322660098522166,0.5286064586754241
The Ancient Man,Chinese,0.13113636363636366,0.36083333333333334
Master and Pupil,Danish,0.1534313249109167,0.4604049238743116
Cinderella,German,0.104220225636042,0.4760023111808832
The Abode of the Gods - 1. The Two Brothers,Slavic,0.1750825919747938,0.5263237221494104
The Pigs,Scandinavian,0.2786391679067462,0.5841732804232805
The Sparrow and His Four Children,German,0.14125211170942875,0.5014266356949282
The Drop of Water,Nordic,0.10517532467532466,0.5709894179894179
The Horse and the Ass,Greek,0.12333333333333334,0.535
The Carabao and the Shell,Philippine,-0.040520833333333346,0.5575
The Hunter and the Woodman,Greek,0.11800000000000002,0.45600000000000007
The King who Married the Cock's Daughter,Nigerian,0.06621015348288074,0.5095828414010233
The Kindly Magician,Chinese,0.11934122439975478,0.5047291795506083
Thomas the Rhymer,Scottish,0.18233855185909975,0.5480963252881061
Catskill Gnomes,North American Native,0.18579545454545454,0.6068181818181817
Loving Laili,Indian,0.10603630582667854,0.5118284777679193
The Lucky Peer,Nordic,0.14930017564877204,0.5084432086036367
The Wolf and the Fox,French,0.11532738095238096,0.383531746031746
The Gold-Giving Serpent,Indian,-0.015309779825908872,0.43035074244751664
The Doomed Rider,Scottish,0.01358745421245421,0.46631944444444434
The Giant,North American Native,-0.008514682539682543,0.4975206349206349
The Magic Book,Danish,0.14284114531741127,0.45557579317073027
Rose of Evening,Chinese,0.18934818272005785,0.5192176767676773
Ameen and the Ghool,Arabic,0.056837810196588824,0.556041837721227
Fate,Serbian,0.08011397011705396,0.4853435672514622
Charcoal Nils and the Troll-Woman,Swedish,0.1215510859991379,0.3600415097168344
The Three Dogs,German,0.1047780696826498,0.5045551755284579
The Horse-Dew and the Witch,Turkish,0.03355484671274148,0.47949387357282086
Wizard's Glen,North American Native,-0.010909090909090912,0.4737878787878787
The Wolf and the Man,German,0.020758928571428577,0.316765873015873
The Hut in the Forest,German,0.10314504168670835,0.47630897266313926
The Flood Story,Philippine,0.08867003367003368,0.5067340067340067
The Lion in Love,Greek,0.1862222222222222,0.5282222222222221
Lean Lisa,German,0.03262602880658436,0.4852233980011759
Bilber and Mayrah,Australian Ethnic,0.011831448121770694,0.5024961597542242
Juan Half-Bear: Part 2,North American Native,0.13382279585983287,0.43583676268861454
The Fairies of Caragonan,Welsh,0.01736285157337787,0.40721943748259537
The Norka,Russian,0.06665135293490995,0.36547352721849374
Tellerchen,Romanian,0.10907073201621074,0.44894566869300934
The Meadow Lark and the Fox,North American Native,0.02981532356532356,0.47698412698412695
Two Frogs,Japanese,0.14382020757020755,0.4707402319902319
East Light and the Bridge of Fishes,Korean,0.17677069768533182,0.5089195673342015
The Old Gravestone,Scandinavian,0.16103954873678233,0.40278493364558965
The Wizard-Dervish,Turkish,0.16346256971256976,0.40412108537108526
Yellow Lily,Irish,0.10021338213940248,0.5126565998249674
The Gillie Dhu,Scottish,0.011053946476964763,0.492895857530004
Tokgabi and His Pranks,Korean,0.07001678876678874,0.5065374440374439
